iteration : 19, ce : 0.5368478134274483, total_loss : 0.5368478134274483, time : 84
iteration : 13579, ce : 0.18246369548141955, total_loss : 0.18246369548141955, time : 48
iteration : 13599, ce : 0.18576149307191372, total_loss : 0.18576149307191372, time : 47
iteration : 13619, ce : 0.18586161211133004, total_loss : 0.18586161211133004, time : 48
iteration : 13639, ce : 0.183067125454545, total_loss : 0.183067125454545, time : 47
iteration : 13659, ce : 0.169402364641428, total_loss : 0.169402364641428, time : 48
iteration : 13679, ce : 0.19874207265675067, total_loss : 0.19874207265675067, time : 47
iteration : 13699, ce : 0.172263565286994, total_loss : 0.172263565286994, time : 47
iteration : 13719, ce : 0.18069224953651428, total_loss : 0.18069224953651428, time : 48
iteration : 13739, ce : 0.2041924588382244, total_loss : 0.2041924588382244, time : 48
iteration : 13759, ce : 0.19418896697461605, total_loss : 0.19418896697461605, time : 47
iteration : 13779, ce : 0.17224499695003032, total_loss : 0.17224499695003032, time : 48
iteration : 13799, ce : 0.1818988759070635, total_loss : 0.1818988759070635, time : 47
iteration : 13819, ce : 0.20106097236275672, total_loss : 0.20106097236275672, time : 48
iteration : 13839, ce : 0.1944671705365181, total_loss : 0.1944671705365181, time : 48
iteration : 13859, ce : 0.16767144687473773, total_loss : 0.16767144687473773, time : 47
iteration : 13879, ce : 0.18620219826698303, total_loss : 0.18620219826698303, time : 47
iteration : 13899, ce : 0.18440369702875614, total_loss : 0.18440369702875614, time : 48
iteration : 13919, ce : 0.18036920130252837, total_loss : 0.18036920130252837, time : 48
iteration : 13939, ce : 0.2046479433774948, total_loss : 0.2046479433774948, time : 48
iteration : 13959, ce : 0.17923457697033882, total_loss : 0.17923457697033882, time : 48
iteration : 13979, ce : 0.19305488802492618, total_loss : 0.19305488802492618, time : 48
iteration : 13999, ce : 0.16288517862558366, total_loss : 0.16288517862558366, time : 48
iteration : 14019, ce : 0.18493963088840246, total_loss : 0.18493963088840246, time : 48
iteration : 14039, ce : 0.2100089553743601, total_loss : 0.2100089553743601, time : 48
iteration : 14059, ce : 0.20734634585678577, total_loss : 0.20734634585678577, time : 48
iteration : 14079, ce : 0.19597504660487175, total_loss : 0.19597504660487175, time : 48
iteration : 14099, ce : 0.1852749463170767, total_loss : 0.1852749463170767, time : 48
iteration : 14119, ce : 0.2100039876997471, total_loss : 0.2100039876997471, time : 48
iteration : 14139, ce : 0.1718206848949194, total_loss : 0.1718206848949194, time : 48
iteration : 14159, ce : 0.17763155326247215, total_loss : 0.17763155326247215, time : 48
iteration : 14179, ce : 0.19595090299844742, total_loss : 0.19595090299844742, time : 48
iteration : 14199, ce : 0.18169890269637107, total_loss : 0.18169890269637107, time : 48
iteration : 14219, ce : 0.19075059108436107, total_loss : 0.19075059108436107, time : 48
iteration : 14239, ce : 0.18381196223199367, total_loss : 0.18381196223199367, time : 48
iteration : 14259, ce : 0.18325811810791492, total_loss : 0.18325811810791492, time : 48
iteration : 14279, ce : 0.1849527981132269, total_loss : 0.1849527981132269, time : 48
iteration : 14299, ce : 0.20376765877008438, total_loss : 0.20376765877008438, time : 48
iteration : 14319, ce : 0.1914349775761366, total_loss : 0.1914349775761366, time : 48
iteration : 14339, ce : 0.19227726459503175, total_loss : 0.19227726459503175, time : 48
iteration : 14359, ce : 0.1720476645976305, total_loss : 0.1720476645976305, time : 48
iteration : 14379, ce : 0.18573558814823626, total_loss : 0.18573558814823626, time : 48
iteration : 14399, ce : 0.2016860768198967, total_loss : 0.2016860768198967, time : 48
iteration : 14419, ce : 0.18028810918331145, total_loss : 0.18028810918331145, time : 48
iteration : 14439, ce : 0.2159375637769699, total_loss : 0.2159375637769699, time : 48
iteration : 14459, ce : 0.19834460727870465, total_loss : 0.19834460727870465, time : 48
iteration : 14479, ce : 0.18771145679056644, total_loss : 0.18771145679056644, time : 48
iteration : 14499, ce : 0.1813098333775997, total_loss : 0.1813098333775997, time : 48
iteration : 14519, ce : 0.20234543681144715, total_loss : 0.20234543681144715, time : 48
iteration : 14539, ce : 0.193490931391716, total_loss : 0.193490931391716, time : 48
iteration : 14559, ce : 0.20394804365932942, total_loss : 0.20394804365932942, time : 48
iteration : 14579, ce : 0.17846125550568104, total_loss : 0.17846125550568104, time : 48
iteration : 14599, ce : 0.19038279987871648, total_loss : 0.19038279987871648, time : 48
iteration : 14619, ce : 0.18899148777127267, total_loss : 0.18899148777127267, time : 48
iteration : 14639, ce : 0.19704386852681638, total_loss : 0.19704386852681638, time : 48
iteration : 14659, ce : 0.19520162977278233, total_loss : 0.19520162977278233, time : 48
iteration : 14679, ce : 0.1894515912979841, total_loss : 0.1894515912979841, time : 48
iteration : 14699, ce : 0.19949026741087436, total_loss : 0.19949026741087436, time : 48
iteration : 14719, ce : 0.18825095370411873, total_loss : 0.18825095370411873, time : 47
iteration : 14739, ce : 0.18239183649420737, total_loss : 0.18239183649420737, time : 47
iteration : 14759, ce : 0.1893540121614933, total_loss : 0.1893540121614933, time : 48
iteration : 14779, ce : 0.20307476706802846, total_loss : 0.20307476706802846, time : 48
iteration : 14799, ce : 0.17486430704593658, total_loss : 0.17486430704593658, time : 48
iteration : 14819, ce : 0.22407152615487574, total_loss : 0.22407152615487574, time : 48
iteration : 14839, ce : 0.1927067417651415, total_loss : 0.1927067417651415, time : 48
iteration : 14859, ce : 0.16278821807354688, total_loss : 0.16278821807354688, time : 48
iteration : 14879, ce : 0.17224521674215792, total_loss : 0.17224521674215792, time : 48
iteration : 14899, ce : 0.19808687530457975, total_loss : 0.19808687530457975, time : 47
iteration : 14919, ce : 0.21900869086384772, total_loss : 0.21900869086384772, time : 47
iteration : 14939, ce : 0.18823280818760396, total_loss : 0.18823280818760396, time : 47
iteration : 14959, ce : 0.21079810112714767, total_loss : 0.21079810112714767, time : 47
iteration : 14979, ce : 0.1895472824573517, total_loss : 0.1895472824573517, time : 48
iteration : 14999, ce : 0.22503975853323938, total_loss : 0.22503975853323938, time : 48
iteration : 14999, mIoU : 81.90213775634766, OA : 91.8660659790039, best_valid_mIoU : 83.31938934326172, time : 779
iteration : 15019, ce : 0.19384486228227615, total_loss : 0.19384486228227615, time : 838
iteration : 15039, ce : 0.19840049669146537, total_loss : 0.19840049669146537, time : 48
iteration : 15059, ce : 0.18176405727863312, total_loss : 0.18176405727863312, time : 51
iteration : 15079, ce : 0.1726866502314806, total_loss : 0.1726866502314806, time : 50
iteration : 15099, ce : 0.2045199379324913, total_loss : 0.2045199379324913, time : 49
iteration : 15119, ce : 0.1962222211062908, total_loss : 0.1962222211062908, time : 49
iteration : 15139, ce : 0.1816653937101364, total_loss : 0.1816653937101364, time : 48
iteration : 15159, ce : 0.18417125679552554, total_loss : 0.18417125679552554, time : 48
iteration : 15179, ce : 0.20455076768994332, total_loss : 0.20455076768994332, time : 48
iteration : 15199, ce : 0.20422623455524444, total_loss : 0.20422623455524444, time : 48
iteration : 15219, ce : 0.1903782945126295, total_loss : 0.1903782945126295, time : 47
iteration : 15239, ce : 0.18670253530144693, total_loss : 0.18670253530144693, time : 47
iteration : 15259, ce : 0.19086517877876757, total_loss : 0.19086517877876757, time : 48
iteration : 15279, ce : 0.17449779696762563, total_loss : 0.17449779696762563, time : 47
iteration : 15299, ce : 0.19188844487071038, total_loss : 0.19188844487071038, time : 48
iteration : 15319, ce : 0.21987070851027965, total_loss : 0.21987070851027965, time : 48
iteration : 15339, ce : 0.18964913301169872, total_loss : 0.18964913301169872, time : 48
iteration : 15359, ce : 0.20904262065887452, total_loss : 0.20904262065887452, time : 48
iteration : 15379, ce : 0.18804568387567996, total_loss : 0.18804568387567996, time : 48
iteration : 15399, ce : 0.18086845986545086, total_loss : 0.18086845986545086, time : 48
iteration : 15419, ce : 0.19263894222676753, total_loss : 0.19263894222676753, time : 48
iteration : 15439, ce : 0.18998792134225367, total_loss : 0.18998792134225367, time : 48
iteration : 15459, ce : 0.19091035313904287, total_loss : 0.19091035313904287, time : 48
iteration : 15479, ce : 0.19658612236380577, total_loss : 0.19658612236380577, time : 48
iteration : 15499, ce : 0.22579929903149604, total_loss : 0.22579929903149604, time : 48
iteration : 15519, ce : 0.19089281372725964, total_loss : 0.19089281372725964, time : 48
iteration : 15539, ce : 0.1711767066270113, total_loss : 0.1711767066270113, time : 48
iteration : 15559, ce : 0.19174642004072667, total_loss : 0.19174642004072667, time : 48
iteration : 15579, ce : 0.1892318282276392, total_loss : 0.1892318282276392, time : 48
iteration : 15599, ce : 0.20697703659534455, total_loss : 0.20697703659534455, time : 48
iteration : 15619, ce : 0.17285167276859284, total_loss : 0.17285167276859284, time : 93
iteration : 15639, ce : 0.19339550249278545, total_loss : 0.19339550249278545, time : 47
iteration : 15659, ce : 0.19560743384063245, total_loss : 0.19560743384063245, time : 51
iteration : 15679, ce : 0.1963589608669281, total_loss : 0.1963589608669281, time : 50
iteration : 15699, ce : 0.20257280990481377, total_loss : 0.20257280990481377, time : 50
iteration : 15719, ce : 0.19730427600443362, total_loss : 0.19730427600443362, time : 49
iteration : 15739, ce : 0.19291287437081336, total_loss : 0.19291287437081336, time : 49
iteration : 15759, ce : 0.19796304684132338, total_loss : 0.19796304684132338, time : 48
iteration : 15779, ce : 0.2042608842253685, total_loss : 0.2042608842253685, time : 48
iteration : 15799, ce : 0.17147934027016162, total_loss : 0.17147934027016162, time : 48
iteration : 15819, ce : 0.19308345541357994, total_loss : 0.19308345541357994, time : 48
iteration : 15839, ce : 0.17319321520626546, total_loss : 0.17319321520626546, time : 48
iteration : 15859, ce : 0.19791634902358055, total_loss : 0.19791634902358055, time : 48
iteration : 15879, ce : 0.2051264513283968, total_loss : 0.2051264513283968, time : 48
iteration : 15899, ce : 0.1703583113849163, total_loss : 0.1703583113849163, time : 48
iteration : 15919, ce : 0.18578470759093763, total_loss : 0.18578470759093763, time : 48
iteration : 15939, ce : 0.19165767394006253, total_loss : 0.19165767394006253, time : 48
iteration : 15959, ce : 0.17569989822804927, total_loss : 0.17569989822804927, time : 48
iteration : 15979, ce : 0.18473617248237134, total_loss : 0.18473617248237134, time : 48
iteration : 15999, ce : 0.16182043962180614, total_loss : 0.16182043962180614, time : 48
iteration : 16019, ce : 0.18463711477816105, total_loss : 0.18463711477816105, time : 48
iteration : 16039, ce : 0.1673798680305481, total_loss : 0.1673798680305481, time : 48
iteration : 16059, ce : 0.19518130384385585, total_loss : 0.19518130384385585, time : 48
iteration : 16079, ce : 0.19760740660130977, total_loss : 0.19760740660130977, time : 48
iteration : 16099, ce : 0.17877150885760784, total_loss : 0.17877150885760784, time : 48
iteration : 16119, ce : 0.1764703493565321, total_loss : 0.1764703493565321, time : 48
iteration : 16139, ce : 0.18729251772165298, total_loss : 0.18729251772165298, time : 47
iteration : 16159, ce : 0.23706317283213138, total_loss : 0.23706317283213138, time : 47
iteration : 16179, ce : 0.20190963409841062, total_loss : 0.20190963409841062, time : 48
iteration : 16199, ce : 0.16762110814452172, total_loss : 0.16762110814452172, time : 48
iteration : 16219, ce : 0.21667617298662661, total_loss : 0.21667617298662661, time : 48
iteration : 16239, ce : 0.184263364225626, total_loss : 0.184263364225626, time : 48
iteration : 16259, ce : 0.1794760037213564, total_loss : 0.1794760037213564, time : 48
iteration : 16279, ce : 0.1682765766978264, total_loss : 0.1682765766978264, time : 48
iteration : 16299, ce : 0.1583845943212509, total_loss : 0.1583845943212509, time : 48
iteration : 16319, ce : 0.1948071550577879, total_loss : 0.1948071550577879, time : 47
iteration : 16339, ce : 0.18446571230888367, total_loss : 0.18446571230888367, time : 47
iteration : 16359, ce : 0.20032314099371434, total_loss : 0.20032314099371434, time : 47
iteration : 16379, ce : 0.2011160183697939, total_loss : 0.2011160183697939, time : 48
iteration : 16399, ce : 0.16418860256671905, total_loss : 0.16418860256671905, time : 48
iteration : 16419, ce : 0.18112058825790883, total_loss : 0.18112058825790883, time : 48
iteration : 16439, ce : 0.16277975589036942, total_loss : 0.16277975589036942, time : 48
iteration : 16459, ce : 0.1672376874834299, total_loss : 0.1672376874834299, time : 47
iteration : 16479, ce : 0.17927134074270726, total_loss : 0.17927134074270726, time : 48
iteration : 16499, ce : 0.1639400240033865, total_loss : 0.1639400240033865, time : 47
iteration : 16519, ce : 0.19086977876722813, total_loss : 0.19086977876722813, time : 47
iteration : 16539, ce : 0.18497599847614765, total_loss : 0.18497599847614765, time : 48
iteration : 16559, ce : 0.16909019500017167, total_loss : 0.16909019500017167, time : 48
iteration : 16579, ce : 0.2131015371531248, total_loss : 0.2131015371531248, time : 47
iteration : 16599, ce : 0.16663387157022952, total_loss : 0.16663387157022952, time : 47
iteration : 16619, ce : 0.1899513565003872, total_loss : 0.1899513565003872, time : 47
iteration : 16639, ce : 0.19096700549125672, total_loss : 0.19096700549125672, time : 47
iteration : 16659, ce : 0.2208289999514818, total_loss : 0.2208289999514818, time : 47
iteration : 16679, ce : 0.16308008022606374, total_loss : 0.16308008022606374, time : 48
iteration : 16699, ce : 0.19846529848873615, total_loss : 0.19846529848873615, time : 47
iteration : 16719, ce : 0.18973787426948546, total_loss : 0.18973787426948546, time : 47
iteration : 16739, ce : 0.1794139366596937, total_loss : 0.1794139366596937, time : 48
iteration : 16759, ce : 0.199583999812603, total_loss : 0.199583999812603, time : 47
iteration : 16779, ce : 0.19589173346757888, total_loss : 0.19589173346757888, time : 48
iteration : 16799, ce : 0.1839944574981928, total_loss : 0.1839944574981928, time : 48
iteration : 16819, ce : 0.18567500002682208, total_loss : 0.18567500002682208, time : 47
iteration : 16839, ce : 0.20929667130112647, total_loss : 0.20929667130112647, time : 47
iteration : 16859, ce : 0.20524308048188686, total_loss : 0.20524308048188686, time : 47
iteration : 16879, ce : 0.1940225910395384, total_loss : 0.1940225910395384, time : 47
iteration : 16899, ce : 0.17998134829103946, total_loss : 0.17998134829103946, time : 48
iteration : 16919, ce : 0.18678875640034676, total_loss : 0.18678875640034676, time : 48
iteration : 16939, ce : 0.2031759388744831, total_loss : 0.2031759388744831, time : 48
iteration : 16959, ce : 0.19479423500597476, total_loss : 0.19479423500597476, time : 48
iteration : 16979, ce : 0.2116292543709278, total_loss : 0.2116292543709278, time : 48
iteration : 16999, ce : 0.19390180930495263, total_loss : 0.19390180930495263, time : 47
iteration : 17019, ce : 0.19920608662068845, total_loss : 0.19920608662068845, time : 47
iteration : 17039, ce : 0.1888263862580061, total_loss : 0.1888263862580061, time : 47
iteration : 17059, ce : 0.1975904855877161, total_loss : 0.1975904855877161, time : 47
iteration : 17079, ce : 0.1807140588760376, total_loss : 0.1807140588760376, time : 47
iteration : 17099, ce : 0.18054904751479625, total_loss : 0.18054904751479625, time : 50
iteration : 17119, ce : 0.1814870409667492, total_loss : 0.1814870409667492, time : 50
iteration : 17139, ce : 0.19480454064905645, total_loss : 0.19480454064905645, time : 48
iteration : 17159, ce : 0.17596774287521838, total_loss : 0.17596774287521838, time : 47
iteration : 17179, ce : 0.17710467167198657, total_loss : 0.17710467167198657, time : 48
iteration : 17199, ce : 0.1747163500636816, total_loss : 0.1747163500636816, time : 48
iteration : 17219, ce : 0.22778483144938946, total_loss : 0.22778483144938946, time : 47
iteration : 17239, ce : 0.19404018074274063, total_loss : 0.19404018074274063, time : 47
iteration : 17259, ce : 0.20898892022669316, total_loss : 0.20898892022669316, time : 48
iteration : 17279, ce : 0.21073889955878258, total_loss : 0.21073889955878258, time : 47
iteration : 17299, ce : 0.16175628080964088, total_loss : 0.16175628080964088, time : 47
iteration : 17319, ce : 0.1804977223277092, total_loss : 0.1804977223277092, time : 48
iteration : 17339, ce : 0.20581054762005807, total_loss : 0.20581054762005807, time : 48
iteration : 17359, ce : 0.19551428332924842, total_loss : 0.19551428332924842, time : 48
iteration : 17379, ce : 0.16397896483540536, total_loss : 0.16397896483540536, time : 48
iteration : 17399, ce : 0.18740685731172563, total_loss : 0.18740685731172563, time : 48
iteration : 17419, ce : 0.1658077148720622, total_loss : 0.1658077148720622, time : 47
iteration : 17439, ce : 0.18917436115443706, total_loss : 0.18917436115443706, time : 48
iteration : 17459, ce : 0.18224437739700078, total_loss : 0.18224437739700078, time : 48
iteration : 17479, ce : 0.19515233524143696, total_loss : 0.19515233524143696, time : 47
iteration : 17499, ce : 0.2130612913519144, total_loss : 0.2130612913519144, time : 47
iteration : 17519, ce : 0.18089627455919982, total_loss : 0.18089627455919982, time : 47
iteration : 17539, ce : 0.19320549853146077, total_loss : 0.19320549853146077, time : 49
iteration : 17559, ce : 0.20450660213828087, total_loss : 0.20450660213828087, time : 51
