iteration : 19, ce : 0.5662686511874199, total_loss : 0.5662686511874199, time : 74
iteration : 13579, ce : 0.23316100761294364, total_loss : 0.23316100761294364, time : 36
iteration : 13599, ce : 0.23511423990130426, total_loss : 0.23511423990130426, time : 36
iteration : 13619, ce : 0.24511859565973282, total_loss : 0.24511859565973282, time : 36
iteration : 13639, ce : 0.21953562796115875, total_loss : 0.21953562796115875, time : 36
iteration : 13659, ce : 0.2425792958587408, total_loss : 0.2425792958587408, time : 36
iteration : 13679, ce : 0.2300505667924881, total_loss : 0.2300505667924881, time : 35
iteration : 13699, ce : 0.23719291836023332, total_loss : 0.23719291836023332, time : 35
iteration : 13719, ce : 0.2574822299182415, total_loss : 0.2574822299182415, time : 36
iteration : 13739, ce : 0.24861741214990615, total_loss : 0.24861741214990615, time : 36
iteration : 13759, ce : 0.2186170917004347, total_loss : 0.2186170917004347, time : 35
iteration : 13779, ce : 0.2621344469487667, total_loss : 0.2621344469487667, time : 36
iteration : 13799, ce : 0.26330419406294825, total_loss : 0.26330419406294825, time : 36
iteration : 13819, ce : 0.2415293700993061, total_loss : 0.2415293700993061, time : 35
iteration : 13839, ce : 0.25419203117489814, total_loss : 0.25419203117489814, time : 36
iteration : 13859, ce : 0.21740280501544476, total_loss : 0.21740280501544476, time : 36
iteration : 13879, ce : 0.2250949528068304, total_loss : 0.2250949528068304, time : 36
iteration : 13899, ce : 0.25050595588982105, total_loss : 0.25050595588982105, time : 36
iteration : 13919, ce : 0.25334118902683256, total_loss : 0.25334118902683256, time : 36
iteration : 13939, ce : 0.24955375641584396, total_loss : 0.24955375641584396, time : 36
iteration : 13959, ce : 0.23893960937857628, total_loss : 0.23893960937857628, time : 35
iteration : 13979, ce : 0.22172311842441558, total_loss : 0.22172311842441558, time : 36
iteration : 13999, ce : 0.23127740770578384, total_loss : 0.23127740770578384, time : 36
iteration : 14019, ce : 0.2094908781349659, total_loss : 0.2094908781349659, time : 35
iteration : 14039, ce : 0.24915238693356515, total_loss : 0.24915238693356515, time : 36
iteration : 14059, ce : 0.23295325487852098, total_loss : 0.23295325487852098, time : 36
iteration : 14079, ce : 0.25296641513705254, total_loss : 0.25296641513705254, time : 36
iteration : 14099, ce : 0.2720994144678116, total_loss : 0.2720994144678116, time : 36
iteration : 14119, ce : 0.24364828690886497, total_loss : 0.24364828690886497, time : 36
iteration : 14139, ce : 0.23700759299099444, total_loss : 0.23700759299099444, time : 36
iteration : 14159, ce : 0.233200740814209, total_loss : 0.233200740814209, time : 36
iteration : 14179, ce : 0.2528079852461815, total_loss : 0.2528079852461815, time : 36
iteration : 14199, ce : 0.22246862202882767, total_loss : 0.22246862202882767, time : 36
iteration : 14219, ce : 0.23445647582411766, total_loss : 0.23445647582411766, time : 35
iteration : 14239, ce : 0.23443525545299054, total_loss : 0.23443525545299054, time : 36
iteration : 14259, ce : 0.20737501829862595, total_loss : 0.20737501829862595, time : 36
iteration : 14279, ce : 0.21734828781336546, total_loss : 0.21734828781336546, time : 36
iteration : 14299, ce : 0.22879728823900222, total_loss : 0.22879728823900222, time : 36
iteration : 14319, ce : 0.22365348897874354, total_loss : 0.22365348897874354, time : 36
iteration : 14339, ce : 0.23754381388425827, total_loss : 0.23754381388425827, time : 36
iteration : 14359, ce : 0.2141764558851719, total_loss : 0.2141764558851719, time : 35
iteration : 14379, ce : 0.22686144188046456, total_loss : 0.22686144188046456, time : 35
iteration : 14399, ce : 0.24798902310431004, total_loss : 0.24798902310431004, time : 35
iteration : 14419, ce : 0.2594121143221855, total_loss : 0.2594121143221855, time : 36
iteration : 14439, ce : 0.24388431943953037, total_loss : 0.24388431943953037, time : 35
iteration : 14459, ce : 0.23873780593276023, total_loss : 0.23873780593276023, time : 36
iteration : 14479, ce : 0.23198935054242611, total_loss : 0.23198935054242611, time : 36
iteration : 14499, ce : 0.2514162562787533, total_loss : 0.2514162562787533, time : 36
iteration : 14519, ce : 0.2113579273223877, total_loss : 0.2113579273223877, time : 35
iteration : 14539, ce : 0.24793654680252075, total_loss : 0.24793654680252075, time : 35
iteration : 14559, ce : 0.2204703502357006, total_loss : 0.2204703502357006, time : 35
iteration : 14579, ce : 0.23067443072795868, total_loss : 0.23067443072795868, time : 36
iteration : 14599, ce : 0.21912257224321366, total_loss : 0.21912257224321366, time : 35
iteration : 14619, ce : 0.2388073481619358, total_loss : 0.2388073481619358, time : 36
iteration : 14639, ce : 0.2335060428828001, total_loss : 0.2335060428828001, time : 36
iteration : 14659, ce : 0.2292628686875105, total_loss : 0.2292628686875105, time : 36
iteration : 14679, ce : 0.25343896485865114, total_loss : 0.25343896485865114, time : 36
iteration : 14699, ce : 0.24249454103410245, total_loss : 0.24249454103410245, time : 35
iteration : 14719, ce : 0.21233326867222785, total_loss : 0.21233326867222785, time : 36
iteration : 14739, ce : 0.24068185612559317, total_loss : 0.24068185612559317, time : 36
iteration : 14759, ce : 0.22767882607877254, total_loss : 0.22767882607877254, time : 36
iteration : 14779, ce : 0.24594621434807779, total_loss : 0.24594621434807779, time : 36
iteration : 14799, ce : 0.2564903974533081, total_loss : 0.2564903974533081, time : 35
iteration : 14819, ce : 0.19459971301257611, total_loss : 0.19459971301257611, time : 36
iteration : 14839, ce : 0.2292540043592453, total_loss : 0.2292540043592453, time : 36
iteration : 14859, ce : 0.23436430767178534, total_loss : 0.23436430767178534, time : 36
iteration : 14879, ce : 0.24645959436893464, total_loss : 0.24645959436893464, time : 35
iteration : 14899, ce : 0.20029889717698096, total_loss : 0.20029889717698096, time : 35
iteration : 14919, ce : 0.21808782294392587, total_loss : 0.21808782294392587, time : 36
iteration : 14939, ce : 0.22510822117328644, total_loss : 0.22510822117328644, time : 35
iteration : 14959, ce : 0.24600964821875096, total_loss : 0.24600964821875096, time : 36
iteration : 14979, ce : 0.24568777531385422, total_loss : 0.24568777531385422, time : 36
iteration : 14999, ce : 0.24231572784483432, total_loss : 0.24231572784483432, time : 36
saved model in ./experiment/model/semantic_sam/model.pth
iteration : 14999, mIoU : 76.95573425292969, OA : 89.57759857177734, best_valid_mIoU : 76.95573425292969, time : 710
iteration : 15019, ce : 0.23797347247600556, total_loss : 0.23797347247600556, time : 756
iteration : 15039, ce : 0.2590704642236233, total_loss : 0.2590704642236233, time : 35
iteration : 15059, ce : 0.24299556724727153, total_loss : 0.24299556724727153, time : 36
iteration : 15079, ce : 0.211391444131732, total_loss : 0.211391444131732, time : 35
iteration : 15099, ce : 0.23508351258933544, total_loss : 0.23508351258933544, time : 36
iteration : 15119, ce : 0.22157680206000804, total_loss : 0.22157680206000804, time : 35
iteration : 15139, ce : 0.23203740380704402, total_loss : 0.23203740380704402, time : 36
iteration : 15159, ce : 0.23489218205213547, total_loss : 0.23489218205213547, time : 35
iteration : 15179, ce : 0.251311357319355, total_loss : 0.251311357319355, time : 35
iteration : 15199, ce : 0.22443811669945718, total_loss : 0.22443811669945718, time : 35
iteration : 15219, ce : 0.2470737997442484, total_loss : 0.2470737997442484, time : 35
iteration : 15239, ce : 0.20833190828561782, total_loss : 0.20833190828561782, time : 36
iteration : 15259, ce : 0.2481646366417408, total_loss : 0.2481646366417408, time : 35
iteration : 15279, ce : 0.260542780905962, total_loss : 0.260542780905962, time : 36
iteration : 15299, ce : 0.25714240670204164, total_loss : 0.25714240670204164, time : 35
iteration : 15319, ce : 0.2235600458458066, total_loss : 0.2235600458458066, time : 36
iteration : 15339, ce : 0.24492062851786614, total_loss : 0.24492062851786614, time : 35
iteration : 15359, ce : 0.25727605894207956, total_loss : 0.25727605894207956, time : 35
iteration : 15379, ce : 0.23831143602728844, total_loss : 0.23831143602728844, time : 35
iteration : 15399, ce : 0.24427079558372497, total_loss : 0.24427079558372497, time : 35
iteration : 15419, ce : 0.22592019848525524, total_loss : 0.22592019848525524, time : 35
iteration : 15439, ce : 0.23564383760094643, total_loss : 0.23564383760094643, time : 36
iteration : 15459, ce : 0.2694105334579945, total_loss : 0.2694105334579945, time : 35
iteration : 15479, ce : 0.22976901046931744, total_loss : 0.22976901046931744, time : 36
iteration : 15499, ce : 0.20323503986001015, total_loss : 0.20323503986001015, time : 35
iteration : 15519, ce : 0.253828813880682, total_loss : 0.253828813880682, time : 36
iteration : 15539, ce : 0.2547549784183502, total_loss : 0.2547549784183502, time : 35
iteration : 15559, ce : 0.22936253100633622, total_loss : 0.22936253100633622, time : 36
iteration : 15579, ce : 0.22087454423308372, total_loss : 0.22087454423308372, time : 35
iteration : 15599, ce : 0.2519415467977524, total_loss : 0.2519415467977524, time : 35
iteration : 15619, ce : 0.21938720531761646, total_loss : 0.21938720531761646, time : 79
iteration : 15639, ce : 0.23227319605648516, total_loss : 0.23227319605648516, time : 32
iteration : 15659, ce : 0.23992638774216174, total_loss : 0.23992638774216174, time : 37
iteration : 15679, ce : 0.18601132668554782, total_loss : 0.18601132668554782, time : 37
iteration : 15699, ce : 0.21495249196887017, total_loss : 0.21495249196887017, time : 37
iteration : 15719, ce : 0.22066693231463433, total_loss : 0.22066693231463433, time : 37
iteration : 15739, ce : 0.21152418479323387, total_loss : 0.21152418479323387, time : 37
iteration : 15759, ce : 0.2285850614309311, total_loss : 0.2285850614309311, time : 36
iteration : 15779, ce : 0.2233417123556137, total_loss : 0.2233417123556137, time : 36
iteration : 15799, ce : 0.24168824180960655, total_loss : 0.24168824180960655, time : 36
iteration : 15819, ce : 0.2509977679699659, total_loss : 0.2509977679699659, time : 36
iteration : 15839, ce : 0.2265477128326893, total_loss : 0.2265477128326893, time : 36
iteration : 15859, ce : 0.21996634341776372, total_loss : 0.21996634341776372, time : 36
iteration : 15879, ce : 0.2546051576733589, total_loss : 0.2546051576733589, time : 36
iteration : 15899, ce : 0.1971870120614767, total_loss : 0.1971870120614767, time : 36
iteration : 15919, ce : 0.23093702979385852, total_loss : 0.23093702979385852, time : 36
iteration : 15939, ce : 0.26977270320057867, total_loss : 0.26977270320057867, time : 36
iteration : 15959, ce : 0.2299347460269928, total_loss : 0.2299347460269928, time : 35
iteration : 15979, ce : 0.22204203121364116, total_loss : 0.22204203121364116, time : 36
iteration : 15999, ce : 0.23354219868779183, total_loss : 0.23354219868779183, time : 36
iteration : 16019, ce : 0.2229268278926611, total_loss : 0.2229268278926611, time : 35
iteration : 16039, ce : 0.22607003003358841, total_loss : 0.22607003003358841, time : 35
iteration : 16059, ce : 0.2191515475511551, total_loss : 0.2191515475511551, time : 36
iteration : 16079, ce : 0.24095101282000542, total_loss : 0.24095101282000542, time : 36
iteration : 16099, ce : 0.26727418303489686, total_loss : 0.26727418303489686, time : 36
iteration : 16119, ce : 0.2184145927429199, total_loss : 0.2184145927429199, time : 35
iteration : 16139, ce : 0.24227480739355087, total_loss : 0.24227480739355087, time : 36
iteration : 16159, ce : 0.22953491955995559, total_loss : 0.22953491955995559, time : 36
iteration : 16179, ce : 0.24858133792877196, total_loss : 0.24858133792877196, time : 36
iteration : 16199, ce : 0.23090088963508607, total_loss : 0.23090088963508607, time : 36
iteration : 16219, ce : 0.2364348903298378, total_loss : 0.2364348903298378, time : 35
iteration : 16239, ce : 0.2252488788217306, total_loss : 0.2252488788217306, time : 35
iteration : 16259, ce : 0.21002376079559326, total_loss : 0.21002376079559326, time : 35
iteration : 16279, ce : 0.2180585775524378, total_loss : 0.2180585775524378, time : 36
iteration : 16299, ce : 0.20421196185052395, total_loss : 0.20421196185052395, time : 36
iteration : 16319, ce : 0.22703855037689208, total_loss : 0.22703855037689208, time : 36
iteration : 16339, ce : 0.23712316192686558, total_loss : 0.23712316192686558, time : 35
iteration : 16359, ce : 0.22006091028451918, total_loss : 0.22006091028451918, time : 36
iteration : 16379, ce : 0.2393858961760998, total_loss : 0.2393858961760998, time : 36
iteration : 16399, ce : 0.2558454029262066, total_loss : 0.2558454029262066, time : 36
iteration : 16419, ce : 0.245780336111784, total_loss : 0.245780336111784, time : 36
iteration : 16439, ce : 0.217224445566535, total_loss : 0.217224445566535, time : 35
iteration : 16459, ce : 0.23360517248511314, total_loss : 0.23360517248511314, time : 36
iteration : 16479, ce : 0.22855626456439496, total_loss : 0.22855626456439496, time : 35
iteration : 16499, ce : 0.22807133421301842, total_loss : 0.22807133421301842, time : 36
iteration : 16519, ce : 0.26369996890425684, total_loss : 0.26369996890425684, time : 36
iteration : 16539, ce : 0.25597891584038734, total_loss : 0.25597891584038734, time : 36
iteration : 16559, ce : 0.23803408443927765, total_loss : 0.23803408443927765, time : 36
iteration : 16579, ce : 0.24987564608454704, total_loss : 0.24987564608454704, time : 36
iteration : 16599, ce : 0.20981781072914601, total_loss : 0.20981781072914601, time : 36
iteration : 16619, ce : 0.21884928233921527, total_loss : 0.21884928233921527, time : 36
iteration : 16639, ce : 0.2448323056101799, total_loss : 0.2448323056101799, time : 35
iteration : 16659, ce : 0.222859862819314, total_loss : 0.222859862819314, time : 35
iteration : 16679, ce : 0.2275074765086174, total_loss : 0.2275074765086174, time : 35
iteration : 16699, ce : 0.23617355413734914, total_loss : 0.23617355413734914, time : 36
iteration : 16719, ce : 0.2362826257944107, total_loss : 0.2362826257944107, time : 35
iteration : 16739, ce : 0.2259824052453041, total_loss : 0.2259824052453041, time : 35
iteration : 16759, ce : 0.2412790149450302, total_loss : 0.2412790149450302, time : 36
iteration : 16779, ce : 0.24526294730603695, total_loss : 0.24526294730603695, time : 36
iteration : 16799, ce : 0.22336441166698934, total_loss : 0.22336441166698934, time : 36
iteration : 16819, ce : 0.242085150629282, total_loss : 0.242085150629282, time : 35
iteration : 16839, ce : 0.2621110361069441, total_loss : 0.2621110361069441, time : 36
iteration : 16859, ce : 0.24282237514853477, total_loss : 0.24282237514853477, time : 36
iteration : 16879, ce : 0.2542536288499832, total_loss : 0.2542536288499832, time : 36
iteration : 16899, ce : 0.25693742036819456, total_loss : 0.25693742036819456, time : 35
iteration : 16919, ce : 0.21725587993860246, total_loss : 0.21725587993860246, time : 36
iteration : 16939, ce : 0.22223529145121573, total_loss : 0.22223529145121573, time : 35
iteration : 16959, ce : 0.2544455762952566, total_loss : 0.2544455762952566, time : 35
iteration : 16979, ce : 0.2280254028737545, total_loss : 0.2280254028737545, time : 36
iteration : 16999, ce : 0.21727802902460097, total_loss : 0.21727802902460097, time : 36
iteration : 17019, ce : 0.2543943550437689, total_loss : 0.2543943550437689, time : 36
iteration : 17039, ce : 0.23817933201789857, total_loss : 0.23817933201789857, time : 36
iteration : 17059, ce : 0.2161635972559452, total_loss : 0.2161635972559452, time : 36
iteration : 17079, ce : 0.2420726627111435, total_loss : 0.2420726627111435, time : 36
iteration : 17099, ce : 0.2535416163504124, total_loss : 0.2535416163504124, time : 36
iteration : 17119, ce : 0.23604962602257729, total_loss : 0.23604962602257729, time : 36
iteration : 17139, ce : 0.20394235663115978, total_loss : 0.20394235663115978, time : 36
iteration : 17159, ce : 0.23607102558016776, total_loss : 0.23607102558016776, time : 36
iteration : 17179, ce : 0.2616588220000267, total_loss : 0.2616588220000267, time : 36
iteration : 17199, ce : 0.20528066493570804, total_loss : 0.20528066493570804, time : 36
iteration : 17219, ce : 0.21288261637091638, total_loss : 0.21288261637091638, time : 36
iteration : 17239, ce : 0.23514343425631523, total_loss : 0.23514343425631523, time : 36
iteration : 17259, ce : 0.2313296027481556, total_loss : 0.2313296027481556, time : 36
iteration : 17279, ce : 0.2645896814763546, total_loss : 0.2645896814763546, time : 36
iteration : 17299, ce : 0.21272880136966704, total_loss : 0.21272880136966704, time : 35
iteration : 17319, ce : 0.2559113599359989, total_loss : 0.2559113599359989, time : 36
iteration : 17339, ce : 0.236729696393013, total_loss : 0.236729696393013, time : 35
iteration : 17359, ce : 0.2483822453767061, total_loss : 0.2483822453767061, time : 35
iteration : 17379, ce : 0.23932745084166526, total_loss : 0.23932745084166526, time : 36
iteration : 17399, ce : 0.23772379383444786, total_loss : 0.23772379383444786, time : 35
iteration : 17419, ce : 0.21475510522723198, total_loss : 0.21475510522723198, time : 36
iteration : 17439, ce : 0.22100916728377343, total_loss : 0.22100916728377343, time : 36
iteration : 17459, ce : 0.24799452424049379, total_loss : 0.24799452424049379, time : 36
iteration : 17479, ce : 0.24429431185126305, total_loss : 0.24429431185126305, time : 36
iteration : 17499, ce : 0.20191298052668571, total_loss : 0.20191298052668571, time : 36
iteration : 17519, ce : 0.2678838599473238, total_loss : 0.2678838599473238, time : 36
iteration : 17539, ce : 0.2425534375011921, total_loss : 0.2425534375011921, time : 35
iteration : 17559, ce : 0.2114240527153015, total_loss : 0.2114240527153015, time : 36
iteration : 17579, ce : 0.26672745160758493, total_loss : 0.26672745160758493, time : 36
iteration : 17599, ce : 0.24074805974960328, total_loss : 0.24074805974960328, time : 36
iteration : 17619, ce : 0.2135321397334337, total_loss : 0.2135321397334337, time : 36
iteration : 17639, ce : 0.23420564830303192, total_loss : 0.23420564830303192, time : 36
iteration : 17659, ce : 0.22620121389627457, total_loss : 0.22620121389627457, time : 36
iteration : 17679, ce : 0.2154454804956913, total_loss : 0.2154454804956913, time : 36
iteration : 17699, ce : 0.22972587533295155, total_loss : 0.22972587533295155, time : 36
iteration : 17719, ce : 0.22483191676437855, total_loss : 0.22483191676437855, time : 35
iteration : 17739, ce : 0.23230141624808312, total_loss : 0.23230141624808312, time : 36
iteration : 17759, ce : 0.24511514864861966, total_loss : 0.24511514864861966, time : 35
iteration : 17779, ce : 0.21911679953336716, total_loss : 0.21911679953336716, time : 35
iteration : 17799, ce : 0.2545819468796253, total_loss : 0.2545819468796253, time : 36
iteration : 17819, ce : 0.21357506327331066, total_loss : 0.21357506327331066, time : 35
iteration : 17839, ce : 0.2554333783686161, total_loss : 0.2554333783686161, time : 35
iteration : 17859, ce : 0.21144131049513817, total_loss : 0.21144131049513817, time : 35
iteration : 17879, ce : 0.20991417430341244, total_loss : 0.20991417430341244, time : 35
iteration : 17899, ce : 0.23384791165590285, total_loss : 0.23384791165590285, time : 35
iteration : 17919, ce : 0.248121203109622, total_loss : 0.248121203109622, time : 35
iteration : 17939, ce : 0.2229599490761757, total_loss : 0.2229599490761757, time : 35
iteration : 17959, ce : 0.23101140633225442, total_loss : 0.23101140633225442, time : 35
iteration : 17979, ce : 0.24229568094015122, total_loss : 0.24229568094015122, time : 35
iteration : 17999, ce : 0.2649355359375477, total_loss : 0.2649355359375477, time : 35
iteration : 18019, ce : 0.22161198146641253, total_loss : 0.22161198146641253, time : 35
iteration : 18039, ce : 0.2472573932260275, total_loss : 0.2472573932260275, time : 35
iteration : 18059, ce : 0.24713470190763473, total_loss : 0.24713470190763473, time : 35
iteration : 18079, ce : 0.24299585446715355, total_loss : 0.24299585446715355, time : 35
iteration : 18099, ce : 0.22586961165070535, total_loss : 0.22586961165070535, time : 35
iteration : 18119, ce : 0.20221782363951207, total_loss : 0.20221782363951207, time : 35
iteration : 18139, ce : 0.2335229754447937, total_loss : 0.2335229754447937, time : 35
iteration : 18159, ce : 0.2145040612667799, total_loss : 0.2145040612667799, time : 35
iteration : 18179, ce : 0.23431171365082265, total_loss : 0.23431171365082265, time : 35
iteration : 18199, ce : 0.2456427440047264, total_loss : 0.2456427440047264, time : 35
iteration : 18219, ce : 0.24038966596126557, total_loss : 0.24038966596126557, time : 79
iteration : 18239, ce : 0.2182249702513218, total_loss : 0.2182249702513218, time : 31
iteration : 18259, ce : 0.23999608531594277, total_loss : 0.23999608531594277, time : 36
iteration : 18279, ce : 0.22867992967367173, total_loss : 0.22867992967367173, time : 37
iteration : 18299, ce : 0.22308111898601055, total_loss : 0.22308111898601055, time : 37
iteration : 18319, ce : 0.22248651646077633, total_loss : 0.22248651646077633, time : 36
iteration : 18339, ce : 0.23684367090463637, total_loss : 0.23684367090463637, time : 36
iteration : 18359, ce : 0.24482948631048201, total_loss : 0.24482948631048201, time : 36
iteration : 18379, ce : 0.21021155156195165, total_loss : 0.21021155156195165, time : 36
iteration : 18399, ce : 0.22620868161320687, total_loss : 0.22620868161320687, time : 36
iteration : 18419, ce : 0.21465016789734365, total_loss : 0.21465016789734365, time : 35
iteration : 18439, ce : 0.2403492160141468, total_loss : 0.2403492160141468, time : 36
iteration : 18459, ce : 0.23497747108340264, total_loss : 0.23497747108340264, time : 35
iteration : 18479, ce : 0.20983009412884712, total_loss : 0.20983009412884712, time : 35
iteration : 18499, ce : 0.24523127749562262, total_loss : 0.24523127749562262, time : 35
iteration : 18519, ce : 0.21665339022874833, total_loss : 0.21665339022874833, time : 35
iteration : 18539, ce : 0.23946620412170888, total_loss : 0.23946620412170888, time : 35
iteration : 18559, ce : 0.2287068173289299, total_loss : 0.2287068173289299, time : 35
iteration : 18579, ce : 0.22865037471055985, total_loss : 0.22865037471055985, time : 35
iteration : 18599, ce : 0.24955798909068108, total_loss : 0.24955798909068108, time : 35
iteration : 18619, ce : 0.2292195472866297, total_loss : 0.2292195472866297, time : 35
iteration : 18639, ce : 0.2611251700669527, total_loss : 0.2611251700669527, time : 35
iteration : 18659, ce : 0.2302250750362873, total_loss : 0.2302250750362873, time : 35
iteration : 18679, ce : 0.19989055171608924, total_loss : 0.19989055171608924, time : 35
iteration : 18699, ce : 0.19712505862116814, total_loss : 0.19712505862116814, time : 35
iteration : 18719, ce : 0.22992923501878976, total_loss : 0.22992923501878976, time : 35
iteration : 18739, ce : 0.23842097520828248, total_loss : 0.23842097520828248, time : 35
iteration : 18759, ce : 0.23294947519898415, total_loss : 0.23294947519898415, time : 35
iteration : 18779, ce : 0.21536522991955281, total_loss : 0.21536522991955281, time : 35
iteration : 18799, ce : 0.24656067341566085, total_loss : 0.24656067341566085, time : 35
iteration : 18819, ce : 0.2025391012430191, total_loss : 0.2025391012430191, time : 35
iteration : 18839, ce : 0.25932377874851226, total_loss : 0.25932377874851226, time : 35
iteration : 18859, ce : 0.22636414393782617, total_loss : 0.22636414393782617, time : 35
iteration : 18879, ce : 0.2459491640329361, total_loss : 0.2459491640329361, time : 35
iteration : 18899, ce : 0.24603994451463224, total_loss : 0.24603994451463224, time : 35
iteration : 18919, ce : 0.2304610528051853, total_loss : 0.2304610528051853, time : 35
iteration : 18939, ce : 0.23111494854092599, total_loss : 0.23111494854092599, time : 35
iteration : 18959, ce : 0.25457574911415576, total_loss : 0.25457574911415576, time : 35
iteration : 18979, ce : 0.213577189296484, total_loss : 0.213577189296484, time : 35
iteration : 18999, ce : 0.2415061391890049, total_loss : 0.2415061391890049, time : 35
iteration : 19019, ce : 0.20467588752508165, total_loss : 0.20467588752508165, time : 35
iteration : 19039, ce : 0.22610707245767117, total_loss : 0.22610707245767117, time : 35
iteration : 19059, ce : 0.2337912291288376, total_loss : 0.2337912291288376, time : 35
iteration : 19079, ce : 0.24496907964348794, total_loss : 0.24496907964348794, time : 35
iteration : 19099, ce : 0.22133726477622986, total_loss : 0.22133726477622986, time : 35
iteration : 19119, ce : 0.21383152902126312, total_loss : 0.21383152902126312, time : 35
iteration : 19139, ce : 0.25373117029666903, total_loss : 0.25373117029666903, time : 35
iteration : 19159, ce : 0.25331441313028336, total_loss : 0.25331441313028336, time : 35
iteration : 19179, ce : 0.24743739143013954, total_loss : 0.24743739143013954, time : 35
iteration : 19199, ce : 0.2639261603355408, total_loss : 0.2639261603355408, time : 35
iteration : 19219, ce : 0.245681993663311, total_loss : 0.245681993663311, time : 35
iteration : 19239, ce : 0.22502816580235957, total_loss : 0.22502816580235957, time : 35
iteration : 19259, ce : 0.23725162371993064, total_loss : 0.23725162371993064, time : 35
iteration : 19279, ce : 0.24347619339823723, total_loss : 0.24347619339823723, time : 35
iteration : 19299, ce : 0.21896218396723272, total_loss : 0.21896218396723272, time : 35
iteration : 19319, ce : 0.2025144301354885, total_loss : 0.2025144301354885, time : 35
iteration : 19339, ce : 0.23135146237909793, total_loss : 0.23135146237909793, time : 35
iteration : 19359, ce : 0.2411093171685934, total_loss : 0.2411093171685934, time : 35
iteration : 19379, ce : 0.22233228534460067, total_loss : 0.22233228534460067, time : 35
iteration : 19399, ce : 0.23833508044481277, total_loss : 0.23833508044481277, time : 35
iteration : 19419, ce : 0.21852650865912437, total_loss : 0.21852650865912437, time : 35
iteration : 19439, ce : 0.24279278367757798, total_loss : 0.24279278367757798, time : 35
iteration : 19459, ce : 0.22705119140446187, total_loss : 0.22705119140446187, time : 35
iteration : 19479, ce : 0.2137726340442896, total_loss : 0.2137726340442896, time : 35
iteration : 19499, ce : 0.2542343966662884, total_loss : 0.2542343966662884, time : 35
iteration : 19519, ce : 0.19211515076458455, total_loss : 0.19211515076458455, time : 35
iteration : 19539, ce : 0.22743618562817575, total_loss : 0.22743618562817575, time : 35
iteration : 19559, ce : 0.231597750633955, total_loss : 0.231597750633955, time : 35
iteration : 19579, ce : 0.2594864822924137, total_loss : 0.2594864822924137, time : 35
iteration : 19599, ce : 0.24184162430465223, total_loss : 0.24184162430465223, time : 35
iteration : 19619, ce : 0.22534148693084716, total_loss : 0.22534148693084716, time : 35
iteration : 19639, ce : 0.245493832975626, total_loss : 0.245493832975626, time : 35
iteration : 19659, ce : 0.23905310556292533, total_loss : 0.23905310556292533, time : 35
iteration : 19679, ce : 0.24417049810290337, total_loss : 0.24417049810290337, time : 35
iteration : 19699, ce : 0.20900497846305371, total_loss : 0.20900497846305371, time : 35
iteration : 19719, ce : 0.24416715055704116, total_loss : 0.24416715055704116, time : 35
iteration : 19739, ce : 0.2290023025125265, total_loss : 0.2290023025125265, time : 35
iteration : 19759, ce : 0.21057323794811963, total_loss : 0.21057323794811963, time : 35
iteration : 19779, ce : 0.23231737054884433, total_loss : 0.23231737054884433, time : 35
iteration : 19799, ce : 0.22381666600704192, total_loss : 0.22381666600704192, time : 35
iteration : 19819, ce : 0.2071997571736574, total_loss : 0.2071997571736574, time : 35
iteration : 19839, ce : 0.24025902524590492, total_loss : 0.24025902524590492, time : 35
iteration : 19859, ce : 0.2282293528318405, total_loss : 0.2282293528318405, time : 35
iteration : 19879, ce : 0.21823381669819356, total_loss : 0.21823381669819356, time : 35
iteration : 19899, ce : 0.23752695918083191, total_loss : 0.23752695918083191, time : 35
iteration : 19919, ce : 0.21767560839653016, total_loss : 0.21767560839653016, time : 35
iteration : 19939, ce : 0.24748818576335907, total_loss : 0.24748818576335907, time : 35
iteration : 19959, ce : 0.19687315076589584, total_loss : 0.19687315076589584, time : 35
iteration : 19979, ce : 0.22726554796099663, total_loss : 0.22726554796099663, time : 35
iteration : 19999, ce : 0.20738281011581422, total_loss : 0.20738281011581422, time : 35
iteration : 19999, mIoU : 76.29258728027344, OA : 89.19590759277344, best_valid_mIoU : 76.95573425292969, time : 698
iteration : 20019, ce : 0.23541359454393387, total_loss : 0.23541359454393387, time : 744
iteration : 20039, ce : 0.21949928924441336, total_loss : 0.21949928924441336, time : 34
iteration : 20059, ce : 0.23574559427797795, total_loss : 0.23574559427797795, time : 35
iteration : 20079, ce : 0.24621160179376603, total_loss : 0.24621160179376603, time : 35
iteration : 20099, ce : 0.23276103660464287, total_loss : 0.23276103660464287, time : 35
iteration : 20119, ce : 0.22832648158073426, total_loss : 0.22832648158073426, time : 35
iteration : 20139, ce : 0.23501616045832635, total_loss : 0.23501616045832635, time : 35
iteration : 20159, ce : 0.23255561888217927, total_loss : 0.23255561888217927, time : 35
iteration : 20179, ce : 0.24072569981217384, total_loss : 0.24072569981217384, time : 35
iteration : 20199, ce : 0.2225547917187214, total_loss : 0.2225547917187214, time : 35
iteration : 20219, ce : 0.24497195594012738, total_loss : 0.24497195594012738, time : 35
iteration : 20239, ce : 0.21790932752192022, total_loss : 0.21790932752192022, time : 35
iteration : 20259, ce : 0.2134267970919609, total_loss : 0.2134267970919609, time : 35
iteration : 20279, ce : 0.21351484060287476, total_loss : 0.21351484060287476, time : 35
iteration : 20299, ce : 0.23751272037625312, total_loss : 0.23751272037625312, time : 35
